code;name;categoryText;categoryText2;categoryText3;categoryText4;purchasePrice;includingVat;variantVisibility;
"404696-485_17";"PIQUE POLO BAY T-SHIRT/BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"480,60";"1";"1";
"404697-011_14";"N.E.T. 10"" PLAID WOVEN SHORT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"534,60";"1";"1";
"404697-011_15";"N.E.T. 10"" PLAID WOVEN SHORT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"534,60";"1";"1";
"404697-011_17";"N.E.T. 10"" PLAID WOVEN SHORT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"534,60";"1";"1";
"404697-052_14";"N.E.T. 10"" PLAID WOVEN SHORT/GRIDIRON";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"404697-052_15";"N.E.T. 10"" PLAID WOVEN SHORT/GRIDIRON";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"404697-052_17";"N.E.T. 10"" PLAID WOVEN SHORT/GRIDIRON";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"404697-101_14";"N.E.T. 10"" PLAID WOVEN SHORT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"404705-489_14";"RF TROPHY TEE/NAVY BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"426,60";"1";"1";
"404705-489_16";"RF TROPHY TEE/NAVY BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"426,60";"1";"1";
"404705-489_17";"RF TROPHY TEE/NAVY BLUE";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"426,60";"1";"1";
"404705-611_16";"RF TROPHY TEE/SPORT RED";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"426,60";"1";"1";
"404705-611_17";"RF TROPHY TEE/SPORT RED";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"426,60";"1";"1";
"404706-002_14";"ACE RAFA TEE/SOFT GREY";Pro's Equipment > Rafael Nadal;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"372,60";"1";"1";
"404706-002_17";"ACE RAFA TEE/SOFT GREY";Pro's Equipment > Rafael Nadal;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"372,60";"1";"1";
"404706-002_22";"ACE RAFA TEE/SOFT GREY";Pro's Equipment > Rafael Nadal;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"372,60";"1";"1";
"404706-636_14";"ACE RAFA TEE/LT CRIMSON";Pro's Equipment > Rafael Nadal;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"372,60";"1";"1";
"404706-636_22";"ACE RAFA TEE/LT CRIMSON";Pro's Equipment > Rafael Nadal;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"372,60";"1";"1";
"404708-059_17";"TENNIS SWOOSH TEE/GREY";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;;"372,60";"1";"1";
"404708-101_14";"TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"372,60";"1";"1";
"404708-101_15";"TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"372,60";"1";"1";
"404708-101_16";"TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"372,60";"1";"1";
"404708-101_17";"TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"372,60";"1";"1";
"404708-719_15";"TENNIS SWOOSH TEE/TOUR YELLOW";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;;"372,60";"1";"1";
"404708-719_17";"TENNIS SWOOSH TEE/TOUR YELLOW";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;;"372,60";"1";"1";
"404919-100_16";"OUT TRAIN THE GAME SS TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;"210,60";"1";"1";
"404919-100_17";"OUT TRAIN THE GAME SS TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;"210,60";"1";"1";
"404923-486_14";"NIKE EXPLOSION SS TEE/LT PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;"210,60";"1";"1";
"404923-486_16";"NIKE EXPLOSION SS TEE/LT PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;"210,60";"1";"1";
"404923-486_17";"NIKE EXPLOSION SS TEE/LT PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - dìtské > Chlapecké;Tenisové obleèení > Tenisové obleèení Nike - dìtské > Dívèí;;;"210,60";"1";"1";
"405006-100_14";"MARIA STATEMENT ACE FZ JKT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"1074,60";"1";"1";
"405006-100_15";"MARIA STATEMENT ACE FZ JKT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"1074,60";"1";"1";
"405047-351";"SET POINT KNIT TANK/FILAMENT GREEN";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"534,60";"1";"0";
"405049-010";"sukne";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"513,00";"1";"0";
"405128-100";"DF TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"372,60";"1";"0";
"405128-102_14";"DF TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"372,60";"1";"1";
"405128-102_15";"DF TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"372,60";"1";"1";
"405128-102_16";"DF TENNIS SWOOSH TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"372,60";"1";"1";
"405128-467_14";"DF TENNIS SWOOSH TEE/COPA";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"372,60";"1";"1";
"405128-467_15";"DF TENNIS SWOOSH TEE/COPA";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"372,60";"1";"1";
"405128-467_16";"DF TENNIS SWOOSH TEE/COPA";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"372,60";"1";"1";
"405128-467_17";"DF TENNIS SWOOSH TEE/COPA";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"372,60";"1";"1";
"405128-609";"DF TENNIS SWOOSH TEE/SPARK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"372,60";"1";"0";
"405185-010_14";"BORDER TANK/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"426,60";"1";"1";
"405185-010_15";"BORDER TANK/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"426,60";"1";"1";
"405185-107_15";"BORDER TANK/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"426,60";"1";"1";
"405185-107_17";"BORDER TANK/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"426,60";"1";"1";
"405185-406";"BORDER TANK/PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"426,60";"1";"0";
"405185-417_14";"BORDER TANK/BLUE GLOW";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"426,60";"1";"1";
"405185-417_15";"BORDER TANK/BLUE GLOW";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"426,60";"1";"1";
"405185-417_17";"BORDER TANK/BLUE GLOW";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"426,60";"1";"1";
"405185-451_14";"BORDER TANK/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"426,60";"1";"1";
"405185-451_15";"BORDER TANK/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"426,60";"1";"1";
"405185-451_16";"BORDER TANK/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"426,60";"1";"1";
"405185-451_17";"BORDER TANK/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"426,60";"1";"1";
"405185-547";"BORDER TANK-IMPERIAL PURPLE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"426,60";"1";"0";
"405186-010_14";"BORDER SS TOP/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"480,60";"1";"1";
"405186-010_15";"BORDER SS TOP/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"480,60";"1";"1";
"405186-107_17";"BORDER SS TOP/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"480,60";"1";"1";
"405186-681_14";"BORDER SS TOP/SCARLET FIRE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"480,60";"1";"1";
"405186-681_15";"BORDER SS TOP/SCARLET FIRE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"480,60";"1";"1";
"405186-681_17";"BORDER SS TOP/SCARLET FIRE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"480,60";"1";"1";
"405187-010_17";"BORDER POLO/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"480,60";"1";"1";
"405187-102_14";"BORDER POLO/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"480,60";"1";"1";
"405187-102_15";"BORDER POLO/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"480,60";"1";"1";
"405187-465_14";"BORDER POLO/VIBRANT BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"480,60";"1";"1";
"405188-010_15";"BORDER SKIRT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"480,60";"1";"1";
"405190-010_14";"NIKE BORDER DRESS/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;Výprodej!!! > Obleèení a doplòky;;;"858,60";"1";"1";
"405190-010_15";"NIKE BORDER DRESS/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;Výprodej!!! > Obleèení a doplòky;;;"858,60";"1";"1";
"405190-010_17";"NIKE BORDER DRESS/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;Výprodej!!! > Obleèení a doplòky;;;"858,60";"1";"1";
"405190-691_14";"NIKE BORDER DRESS/PINK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;;;;"858,60";"1";"1";
"405190-691_15";"NIKE BORDER DRESS/PINK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;;;;"858,60";"1";"1";
"405190-691_17";"NIKE BORDER DRESS/PINK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;;;;"858,60";"1";"1";
"405195-465_15";"POWER KNIT SKIRT/VIBRANT BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-010_14";"NIKE POWER KNIT SHORT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-010_15";"NIKE POWER KNIT SHORT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-010_16";"NIKE POWER KNIT SHORT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-010_17";"NIKE POWER KNIT SHORT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-010_22";"NIKE POWER KNIT SHORT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-100_14";"NIKE POWER KNIT SHORT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-100_15";"NIKE POWER KNIT SHORT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-100_16";"NIKE POWER KNIT SHORT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-100_17";"NIKE POWER KNIT SHORT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-691_14";"POWER KNIT SHORT/SCARLET FIRE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-691_15";"POWER KNIT SHORT/SCARLET FIRE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405197-691_17";"POWER KNIT SHORT/SCARLET FIRE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"426,60";"1";"1";
"405200-100_14";"BORDER WOVEN JACKET/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"750,60";"1";"1";
"405200-100_15";"BORDER WOVEN JACKET/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"750,60";"1";"1";
"405200-100_16";"BORDER WOVEN JACKET/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"750,60";"1";"1";
"405200-100_17";"BORDER WOVEN JACKET/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"750,60";"1";"1";
"405975-611";"RF TROPHY STRIPE POLO/SPORT RED";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"858,60";"1";"0";
"405980-406_14";"RAFA ACE JACQUARD TOP/PHOTO BLUE";Pro's Equipment > Rafael Nadal;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;"858,60";"1";"1";
"405995-406_169";"CHLNGR SPEED STRIPE UV CREW/PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"405995-406_17";"CHLNGR SPEED STRIPE UV CREW/PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"405995-611_14";"CHLNGR SPEED STRIPE UV CREW/SPORT RED";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409183-608";"SMASH KNIT DRESS/CERISE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;;;;"1074,60";"1";"0";
"409664-100_14";"Set Point Flirty Knit Dress/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;Výprodej!!! > Obleèení a doplòky;;;"1074,60";"1";"1";
"409664-100_15";"Set Point Flirty Knit Dress/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Tenisové šaty;Výprodej!!! > Obleèení a doplòky;;;"1074,60";"1";"1";
"409665-463_15";"SET POINT FLIRTY KNIT TANK/CHLORINE BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"409665-520_15";"SET POINT FLIRTY KNIT TANK/BRIGHT VIOLET";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"409666-010";"SET POINT GRAPHIC KNIT TOP/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"534,60";"1";"0";
"409666-100_14";"SET POINT GRAPHIC KNIT TOP/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"409666-100_16";"SET POINT GRAPHIC KNIT TOP/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"409668-010_14";"SET POINT FLIRTY KNIT SKIRT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409668-010_15";"SET POINT FLIRTY KNIT SKIRT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409668-010_16";"SET POINT FLIRTY KNIT SKIRT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409668-100";"SET POINT FLIRTY KNIT SKIRT/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"642,60";"1";"0";
"409668-406_15";"SET POINT FLIRTY KNIT SKIRT/PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409668-406_17";"SET POINT FLIRTY KNIT SKIRT/PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409678-695_15";"SMASH CLASSIC TANK/GYM PINK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"409679-100";"SMASH CLASSIC SS TOP/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"534,60";"1";"0";
"409679-406_17";"SMASH CLASSIC SS TOP/PHOTO BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"534,60";"1";"1";
"409680-052_15";"Smash Classic Skirt/GRIDIRON";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409682-010_14";"SMASH WOVEN  SKIRT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409682-010_15";"SMASH WOVEN  SKIRT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409682-010_17";"SMASH WOVEN  SKIRT-BLACK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;Výprodej!!! > Obleèení a doplòky;;;"642,60";"1";"1";
"409682-417_14";"SET POINT WOVEN  SKIRT/BLUE GLOW";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"642,60";"1";"1";
"409682-417_15";"SET POINT WOVEN  SKIRT/BLUE GLOW";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"642,60";"1";"1";
"409682-417_16";"SET POINT WOVEN  SKIRT/BLUE GLOW";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"642,60";"1";"1";
"409682-417_17";"SET POINT WOVEN  SKIRT/BLUE GLOW";Tenisové obleèení > Tenisové obleèení Nike - dámské > Suknì a šotky;;;;"642,60";"1";"1";
"409782-406_14";"LINE 9 GRAPHIC TENNIS TEE/COPA";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"372,60";"1";"1";
